序号,数量级
1196,-1.928885310323064
1197,-1.9242943493929219
1198,-1.9242943493929219
1199,-2.010690683303811
1200,-2.010690683303811
1201,-1.8627374103236138
1202,-1.9242943493929219
1203,-1.9242943493929219
1204,0.08950703480675642
1205,-2.010690683303811
1206,0.20579272233883625
1207,-1.9242943493929219
1208,-1.9242943493929219
1209,-1.831011046032215
1210,0.6877312452085989
1211,-2.010690683303811
1212,-1.9242943493929219
1213,-2.010690683303811
1214,-2.010690683303811
1215,0.26143826716008106
1216,-2.010690683303811
1217,-1.9242943493929219
1218,-1.9242943493929219
1219,-2.010690683303811
1220,-0.20150086551924387
1221,-1.9242943493929219
1222,-1.9242943493929219
1223,-1.9242943493929219
1224,-1.9242943493929219
1225,0.838416230679082
1226,-1.9242943493929219
1227,-3.486757089028058
1228,-0.6245756320683598
1229,-0.23209702351671901
1230,-2.010690683303811
1231,-1.9242943493929219
1232,0.26143826716008106
1233,0.09667709019536218
1234,-1.928885310323064
1235,0.6149590690768238
1236,-0.6935197894585027
1237,-2.010690683303811
1238,-1.0487837605398218
1239,-1.8930915964719943
1240,-1.9242943493929219
1241,-1.928885310323064
1242,-1.9242943493929219
1243,-2.1087164474426374
1244,0.3954641184283863
1245,-1.9242943493929219
1246,-0.6529833948540555
1247,-1.9242943493929219
1248,-1.9242943493929219
1249,-1.928885310323064
1250,-2.010690683303811
1251,-1.9242943493929219
1252,-1.9242943493929219
1253,-1.9242943493929219
1254,-2.010690683303811
1255,-4.480172006224281
1256,0.528829078951955
1257,-1.9242943493929219
1258,0.11900233283215997
1259,-0.588345371767953
1260,-2.010690683303811
1261,0.3954641184283863
1262,-2.010690683303811
1263,-2.010690683303811
1264,-1.9242943493929219
1265,-1.9242943493929219
1266,-1.9242943493929219
1267,-1.9242943493929219
1268,-1.9242943493929219
1269,0.6149590690768238
1270,-1.659955242857497
1271,-1.9242943493929219
1272,-1.928885310323064
1273,-1.9242943493929219
1274,0.2229929353574489
1275,-0.31626367551236356
1276,-1.9242943493929219
1277,-2.026961832850628
1278,-1.9242943493929219
1279,-1.9242943493929219
1280,-1.9242943493929219
1281,0.6149590690768238
1282,-2.026961832850628
1283,-2.010690683303811
1284,-2.010690683303811
1285,-1.2862649851732098
1286,-2.010690683303811
1287,-2.026961832850628
1288,0.6877312452085989
1289,-2.1087164474426374
1290,-2.010690683303811
1291,0.6877312452085989
1292,-0.35768329858805487
1293,-1.9242943493929219
1294,-1.9242943493929219
1295,-4.536107011014093
1296,-1.9242943493929219
1297,0.7186669662523849
1298,-0.6245756320683598
1299,-2.010690683303811
1300,-0.8560661465791897
1301,-1.864466487384757
1302,-1.9242943493929219
1303,-2.010690683303811
1304,-0.588345371767953
1305,-0.9052886573060936
1306,0.26143826716008106
1307,-1.082423906263145
1308,-0.6935197894585027
1309,0.5051456588326516
1310,-0.27831142879440635
1311,0.46619420962964014
1312,-0.8560661465791897
1313,-1.9242943493929219
1314,-2.010690683303811
1315,-1.9242943493929219
1316,-1.9242943493929219
1317,-0.5991576690675365
1318,-1.9242943493929219
1319,-1.9242943493929219
1320,-2.026961832850628
1321,0.09667709019536218
1322,-1.9242943493929219
1323,-1.9242943493929219
1324,-1.9242943493929219
1325,-1.9242943493929219
1326,-2.010690683303811
1327,-0.23468080392449603
1328,0.6877312452085989
1329,-1.9242943493929219
1330,-1.928885310323064
1331,-1.9242943493929219
1332,-1.831011046032215
1333,0.9257253289475808
1334,-2.026961832850628
1335,-1.928885310323064
1336,-2.010690683303811
1337,-1.8181358406985604
1338,-0.4368029731838275
1339,-1.9242943493929219
1340,-1.928885310323064
1341,-2.010690683303811
1342,-2.010690683303811
1343,-1.9242943493929219
1344,0.09667709019536218
1345,-2.010690683303811
1346,-0.06336247459504027
1347,-0.6245756320683598
1348,0.6046527151533254
1349,0.2123129953599561
1350,-1.9242943493929219
1351,0.4051281833267443
1352,0.3121588445604238
1353,-1.9242943493929219
1354,-1.9242943493929219
1355,-2.026961832850628
1356,-1.9242943493929219
1357,-1.9242943493929219
1358,-1.928885310323064
1359,-1.9242943493929219
1360,-2.010690683303811
1361,-2.010690683303811
1362,-1.9242943493929219
1363,0.6341775669613897
1364,-1.928885310323064
1365,-2.010690683303811
1366,-2.010690683303811
1367,-1.9242943493929219
1368,-2.010690683303811
1369,-1.9242943493929219
1370,0.08998016551661721
1371,-1.9242943493929219
1372,-2.010690683303811
1373,-0.003913941347458119
1374,-2.1087164474426374
1375,-1.9242943493929219
1376,-2.010690683303811
1377,-0.6935197894585027
1378,-1.8627374103236138
1379,0.1032838733812927
1380,-0.5991576690675365
1381,-2.010690683303811
1382,-2.010690683303811
1383,0.5051456588326516
1384,-2.010690683303811
1385,-1.9242943493929219
1386,-2.010690683303811
1387,-1.9242943493929219
1388,-1.9242943493929219
1389,-1.9242943493929219
1390,-0.6858652312476193
1391,-0.033121025638451256
1392,-1.6158157480948696
1393,-1.9242943493929219
1394,-0.8560661465791897
1395,-1.9242943493929219
1396,-1.928885310323064
1397,-2.010690683303811
1398,-1.9242943493929219
1399,-0.6516372822640389
1400,-2.010690683303811
1401,-2.026961832850628
1402,-1.9242943493929219
1403,-2.010690683303811
1404,-1.9242943493929219
1405,-1.928885310323064
1406,-1.928885310323064
1407,0.48443255313033046
1408,0.6149590690768238
1409,-1.9242943493929219
1410,-2.2012862518012812
1411,-1.928885310323064
1412,-1.955783768366957
1413,-2.010690683303811
1414,-1.9242943493929219
1415,-1.9242943493929219
1416,-1.8930915964719943
1417,-0.17905855400289425
1418,-4.480172006224281
1419,-2.1087164474426374
1420,-0.23209702351671901
1421,-1.9242943493929219
1422,-1.9242943493929219
1423,-1.928885310323064
1424,-1.928885310323064
1425,0.6150504380311024
1426,-0.49645358028695885
1427,0.20112387670889817
1428,-1.9242943493929219
1429,-4.920818753952375
1430,-2.010690683303811
1431,-1.9242943493929219
1432,0.5814734481582509
1433,0.6877312452085989
1434,0.19082705455880392
1435,-2.010690683303811
1436,-1.9242943493929219
1437,0.09667709019536218
1438,-0.8560661465791897
1439,-1.9242943493929219
1440,0.8070068983071594
1441,-0.6935197894585027
1442,-1.9242943493929219
1443,-1.9242943493929219
1444,-2.9637912322276407
1445,-1.9242943493929219
1446,-2.010690683303811
1447,-0.12491183666213224
1448,-2.010690683303811
1449,-0.5991576690675365
1450,-1.928885310323064
1451,-1.9242943493929219
1452,-1.9242943493929219
1453,0.4849793010779005
1454,-1.9242943493929219
1455,-1.9242943493929219
1456,-1.9242943493929219
1457,-1.9242943493929219
1458,-2.010690683303811
1459,0.891817247797616
1460,-1.9242943493929219
1461,-1.9242943493929219
1462,-0.12491183666213224
1463,-1.928885310323064
1464,-2.010690683303811
1465,-1.9242943493929219
1466,-1.9242943493929219
1467,-1.9242943493929219
1468,-1.9242943493929219
1469,-2.026961832850628
1470,-1.9242943493929219
1471,-1.9242943493929219
1472,-1.9242943493929219
1473,-1.9242943493929219
1474,-2.010690683303811
1475,0.528829078951955
1476,-1.9242943493929219
1477,-1.870785836955762
1478,-1.9242943493929219
1479,0.3121588445604238
1480,0.4849793010779005
1481,-2.026961832850628
1482,-1.928885310323064
1483,-1.928885310323064
1484,-2.1087164474426374
1485,-0.8560661465791897
1486,-1.955783768366957
1487,0.3121588445604238
1488,-4.536107011014093
1489,-1.9242943493929219
1490,-1.928885310323064
1491,-1.9242943493929219
1492,-2.010690683303811
1493,-1.9242943493929219
1494,-4.505845405981558
1495,0.12338754143031933
1496,-1.9242943493929219
1497,-1.9242943493929219
1498,-1.9242943493929219
1499,-2.010690683303811
1500,-2.010690683303811
1501,-0.8560661465791897
1502,-1.8930915964719943
1503,-2.010690683303811
1504,0.3060912640163513
1505,-1.9242943493929219
1506,0.5056364964846809
1507,-2.010690683303811
1508,-1.9242943493929219
1509,-2.010690683303811
1510,-2.1087164474426374
1511,-2.010690683303811
1512,-2.010690683303811
1513,-2.010690683303811
1514,-2.010690683303811
1515,-2.010690683303811
1516,-1.9242943493929219
1517,-1.9242943493929219
1518,0.6149590690768238
1519,-0.9997175572448742
1520,-2.010690683303811
1521,0.6046527151533254
1522,0.3121588445604238
1523,-0.033121025638451256
1524,-1.9242943493929219
1525,0.2123129953599561
1526,-1.9242943493929219
1527,-1.9242943493929219
1528,-0.5911324307062158
1529,-1.9242943493929219
1530,-2.010690683303811
1531,-0.12025315426773218
1532,-2.010690683303811
1533,-1.928885310323064
1534,-1.9242943493929219
1535,0.2225726417682718
1536,-1.9242943493929219
1537,-2.1087164474426374
1538,-1.9242943493929219
1539,-2.010690683303811
1540,0.5052142107450673
1541,-2.010690683303811
1542,-1.9242943493929219
1543,-1.9242943493929219
1544,-1.7740813241845077
1545,-1.9242943493929219
1546,-2.1087164474426374
1547,-1.9242943493929219
1548,0.6877312452085989
1549,-1.9242943493929219
1550,-1.9242943493929219
1551,-1.9242943493929219
1552,-3.0061213232186224
1553,-1.9242943493929219
1554,-2.010690683303811
1555,-1.9242943493929219
1556,-1.9242943493929219
1557,-1.9242943493929219
1558,0.2123129953599561
1559,-2.1087164474426374
1560,-1.9242943493929219
1561,-1.9242943493929219
1562,-1.9242943493929219
1563,-1.831011046032215
1564,-0.6516372822640389
1565,-1.928885310323064
1566,-2.010690683303811
1567,-2.1675269180665606
1568,0.9695048511366294
1569,-3.0061213232186224
1570,-2.1087164474426374
1571,-4.536107011014093
1572,-1.8930915964719943
1573,-2.010690683303811
1574,-1.9242943493929219
1575,-1.9242943493929219
1576,-1.9242943493929219
1577,-1.9242943493929219
1578,-1.9242943493929219
1579,-1.9242943493929219
1580,-1.9242943493929219
1581,-1.9242943493929219
1582,-1.928885310323064
1583,-1.9242943493929219
1584,-1.9242943493929219
1585,0.5310859122526627
1586,-2.026961832850628
1587,-0.6812943385074535
1588,-1.9242943493929219
1589,0.26143826716008106
1590,-1.0487837605398218
1591,-2.1087164474426374
1592,-0.2709218728562226
1593,-1.9242943493929219
1594,-1.9242943493929219
1595,0.3522418520026323
1596,0.5331321828848222
1597,-1.9299733697522818
1598,-1.9242943493929219
1599,-0.5983990923301081
1600,-2.010690683303811
1601,-2.010690683303811
1602,-0.6935197894585027
1603,-1.9242943493929219
1604,-1.9242943493929219
1605,-2.010690683303811
1606,-1.9242943493929219
1607,-0.4912050612930699
1608,-1.9242943493929219
1609,0.5846924350571293
1610,-0.49645358028695885
1611,-1.8627374103236138
1612,-2.010690683303811
1613,-1.9242943493929219
1614,-1.0348045287684344
1615,0.25483949386702315
1616,-1.9242943493929219
1617,-1.9242943493929219
1618,-2.010690683303811
1619,-1.9242943493929219
1620,-0.7463552056638072
1621,-1.9242943493929219
1622,-0.6935197894585027
1623,0.11900233283215997
1624,-2.2012862518012812
1625,0.18299447492797363
1626,-1.9242943493929219
1627,-1.9242943493929219
1628,-1.7740813241845077
1629,0.6877312452085989
1630,-2.010690683303811
1631,-2.010690683303811
1632,0.09667709019536218
1633,-1.9348003751991851
1634,0.046615787019204095
1635,-1.9242943493929219
1636,-2.010690683303811
1637,-3.5936063122130317
1638,0.17384946780160787
1639,-0.2491711477398911
1640,-3.8958817859149315
1641,0.8278269832207859
1642,-1.928885310323064
1643,-0.6516372822640389
1644,-0.8560661465791897
1645,-1.9242943493929219
1646,-0.06737493998622013
1647,-1.9242943493929219
1648,-2.010690683303811
1649,0.5853764403374644
1650,0.09667709019536218
1651,-2.1087164474426374
1652,0.5098197770226359
1653,-2.010690683303811
1654,-2.010690683303811
1655,-0.23468080392449603
1656,-1.8181358406985604
1657,-1.9242943493929219
1658,-2.010690683303811
1659,-2.8134663048018975
1660,-1.9242943493929219
1661,-1.9242943493929219
1662,-0.23209702351671901
1663,-1.9242943493929219
1664,0.4234445876811972
1665,-1.9242943493929219
1666,-4.935542010773082
1667,-1.9242943493929219
1668,-1.9717940254253468
1669,0.04293207260218207
1670,0.3426888663622959
1671,-2.010690683303811
1672,-1.9242943493929219
1673,-1.1298380793684817
1674,-2.1087164474426374
1675,-2.026961832850628
1676,0.32424846991020106
1677,0.6877312452085989
1678,-1.9242943493929219
1679,-0.20150086551924387
1680,-5.642065152999546
1681,-0.6245756320683598
1682,0.26143826716008106
1683,-0.23468080392449603
1684,-4.536107011014093
1685,-2.010690683303811
1686,0.6877312452085989
1687,-1.928885310323064
1688,-0.7463552056638072
1689,0.9064081634039921
1690,0.79100254115332
1691,-0.3854942269743998
1692,-1.9242943493929219
1693,-1.9299733697522818
1694,-1.955783768366957
1695,0.5056364964846809
1696,-1.9242943493929219
1697,-0.8560661465791897
1698,-2.010690683303811
1699,-1.9242943493929219
1700,-1.9242943493929219
1701,0.03842326470642943
1702,0.1583561685406002
1703,-1.9242943493929219
1704,0.9695048511366294
1705,-4.505845405981558
1706,-1.9242943493929219
1707,0.31073855752512136
1708,-0.6245756320683598
1709,-2.010690683303811
1710,-2.010690683303811
1711,-1.928885310323064
1712,-1.831011046032215
1713,-2.010690683303811
1714,-1.9242943493929219
1715,-2.010690683303811
1716,-1.9242943493929219
1717,-4.536107011014093
1718,-1.9242943493929219
1719,0.3784448125760924
1720,0.21622774907253958
1721,-2.1087164474426374
1722,-1.9242943493929219
1723,-1.9242943493929219
1724,0.26143826716008106
1725,-2.1087164474426374
1726,-2.010690683303811
1727,-0.23468080392449603
1728,-4.505845405981558
1729,-1.831011046032215
1730,-1.9242943493929219
1731,0.3954641184283863
1732,-1.9242943493929219
1733,-1.9242943493929219
1734,-1.9242943493929219
1735,-2.1087164474426374
1736,-2.010690683303811
1737,-2.1087164474426374
1738,-2.010690683303811
1739,0.6877312452085989
1740,-0.5991576690675365
1741,-1.7740813241845077
1742,0.4840343481830753
1743,-1.9242943493929219
1744,-2.010690683303811
1745,-0.5991576690675365
1746,-1.9299733697522818
1747,-1.9242943493929219
1748,-2.010690683303811
1749,-1.9242943493929219
1750,-2.010690683303811
1751,-0.6210036648839166
1752,-0.8560661465791897
1753,-1.9242943493929219
1754,-0.9997175572448742
1755,-1.0228420818083712
1756,-1.928885310323064
1757,0.09667709019536218
1758,-1.928885310323064
1759,-2.010690683303811
1760,-2.010690683303811
1761,-1.9242943493929219
1762,-2.010690683303811
1763,-1.9242943493929219
1764,-2.010690683303811
1765,-0.035777296306412514
1766,-1.928885310323064
1767,-1.9242943493929219
1768,-1.9242943493929219
1769,-1.9242943493929219
1770,-1.928885310323064
1771,-1.9242943493929219
1772,-1.9242943493929219
1773,-1.9242943493929219
1774,0.26143826716008106
1775,-1.9242943493929219
1776,0.6295908096085336
1777,0.3121588445604238
1778,-1.928885310323064
1779,-1.9242943493929219
1780,-1.9299733697522818
1781,-4.536107011014093
1782,0.6150504380311024
1783,-1.9242943493929219
1784,-1.77450088518733
1785,-0.9997175572448742
1786,-2.010690683303811
1787,-2.010690683303811
1788,-2.010690683303811
1789,-1.9242943493929219
1790,-1.9242943493929219
1791,-1.9242943493929219
1792,-1.9242943493929219
1793,-1.0348045287684344
1794,0.7443076495865628
1795,-1.113350312661352
1796,-1.9242943493929219
1797,-1.9348003751991851
1798,0.48443255313033046
1799,0.5853764403374644
1800,-0.6935197894585027
1801,-1.9242943493929219
1802,-1.9242943493929219
1803,-1.9242943493929219
1804,-1.928885310323064
1805,-1.3574202437785101
1806,-2.010690683303811
1807,0.09667709019536218
1808,-2.1087164474426374
1809,-2.1087164474426374
1810,-4.505845405981558
1811,-1.9242943493929219
1812,-1.9242943493929219
1813,0.6164494990274947
1814,-0.7837268045903458
1815,-1.9242943493929219
1816,-2.1087164474426374
1817,-1.9242943493929219
1818,-1.8930915964719943
1819,-1.9242943493929219
1820,-1.7740813241845077
1821,-4.536107011014093
1822,-1.9299733697522818
1823,-0.6935197894585027
1824,-1.9242943493929219
1825,0.8006541544177698
1826,0.3956890562823015
1827,0.9244872709086521
1828,-1.9242943493929219
1829,-1.9095632210436246
1830,-1.9242943493929219
1831,-1.9242943493929219
1832,0.09667709019536218
1833,-2.010690683303811
1834,-1.9242943493929219
1835,-1.928885310323064
1836,-1.9242943493929219
1837,-1.9242943493929219
1838,-4.906578314837765
1839,-2.010690683303811
1840,-1.9242943493929219
1841,0.0734186746752969
1842,0.3121588445604238
1843,-2.010690683303811
1844,-3.486757089028058
1845,0.6877312452085989
1846,-1.9242943493929219
1847,-1.9242943493929219
1848,0.09667709019536218
1849,-1.831011046032215
1850,-1.928885310323064
1851,-0.8560661465791897
1852,0.6877312452085989
1853,-0.8560661465791897
1854,-2.010690683303811
1855,0.8670977562284953
1856,-1.9242943493929219
1857,-1.9242943493929219
1858,-1.0410904479949223
1859,-1.928885310323064
1860,-2.010690683303811
1861,-1.928885310323064
1862,-1.9242943493929219
1863,-2.010690683303811
1864,-2.010690683303811
1865,-1.9242943493929219
1866,0.09667709019536218
1867,-1.9409179425464136
1868,-1.928885310323064
1869,-2.1087164474426374
1870,-1.9242943493929219
1871,0.3784448125760924
