NOC,Sport,Year,Gold,Silver,Bronze,No_Medal,Participants,Gold_per_Participant,Silver_per_Participant,Bronze_per_Participant,No_Medal_per_Participant,Weighted_Sum,Weighted_Sum_Diff
ANG,Boxing,1980,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANG,Boxing,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANG,Boxing,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Canoeing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Canoeing,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Canoeing,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ANG,Handball,1996,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ANG,Handball,2000,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2004,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2008,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2012,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2016,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2020,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Handball,2024,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Judo,1988,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
ANG,Judo,1992,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Judo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Judo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Rowing,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ANG,Rowing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Sailing,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANG,Sailing,2016,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANG,Sailing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Sailing,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Shooting,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Shooting,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Shooting,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANG,Swimming,1980,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ANG,Swimming,1988,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ANG,Swimming,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANG,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,1976,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ANT,Athletics,1984,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,
ANT,Athletics,1988,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,1996,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2016,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Athletics,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Boxing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ANT,Boxing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANT,Canoeing,1996,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANT,Cycling,1976,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ANT,Cycling,1984,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ANT,Cycling,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Cycling,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Cycling,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Sailing,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANT,Sailing,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Sailing,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Sailing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Sailing,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Sailing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ANT,Sailing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Swimming,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ANT,Swimming,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Swimming,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Swimming,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ANT,Swimming,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Archery,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Archery,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Athletics,1952,0,1,0,0,16,0.0,0.0625,0.0,0.0,0.125,
ARG,Athletics,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.125
ARG,Athletics,1960,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1964,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1968,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1972,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1976,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1984,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
ARG,Athletics,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1992,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,1996,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2000,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2004,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2008,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2012,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2016,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2020,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Athletics,2024,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Basketball,1952,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
ARG,Basketball,1996,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,
ARG,Basketball,2004,12,0,0,0,12,1.0,0.0,0.0,0.0,4.0,
ARG,Basketball,2008,0,0,12,0,12,0.0,0.0,1.0,0.0,1.0,3.0
ARG,Basketball,2012,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1.0
ARG,Basketball,2016,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Basketball,2020,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Beach Volleyball,2000,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Beach Volleyball,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,1952,0,1,1,0,10,0.0,0.1,0.1,0.0,0.30000000000000004,
ARG,Boxing,1956,0,0,1,0,10,0.0,0.0,0.1,0.0,0.1,0.20000000000000004
ARG,Boxing,1960,0,0,1,0,10,0.0,0.0,0.1,0.0,0.1,0.0
ARG,Boxing,1964,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.1
ARG,Boxing,1968,0,0,1,0,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285
ARG,Boxing,1972,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
ARG,Boxing,1976,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,1984,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ARG,Boxing,1988,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,1996,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,-0.2
ARG,Boxing,2000,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.2
ARG,Boxing,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,2016,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Boxing,2020,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Canoeing,1988,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2016,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Canoeing,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1952,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling,1960,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling,1964,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1968,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1972,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1976,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1984,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling,1988,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1992,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,1996,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,2000,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling,2008,2,0,0,0,10,0.2,0.0,0.0,0.0,0.8,-0.8
ARG,Cycling,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.8
ARG,Cycling,2016,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling BMX Freestyle,2024,1,0,0,0,1,1.0,0.0,0.0,0.0,4.0,
ARG,Cycling BMX Racing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling BMX Racing,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Cycling Mountain Bike,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling Road,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Cycling Road,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Diving,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Diving,1984,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Diving,1988,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Diving,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Diving,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Equestrian,1952,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
ARG,Equestrian,1956,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,1960,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,1964,0,1,0,0,8,0.0,0.125,0.0,0.0,0.25,-0.25
ARG,Equestrian,1968,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.25
ARG,Equestrian,1972,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,1976,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,1984,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
ARG,Equestrian,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
ARG,Equestrian,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2020,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Equestrian,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1952,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
ARG,Fencing,1956,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1960,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1964,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1968,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1972,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1976,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1984,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,
ARG,Fencing,1988,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,1996,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Fencing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Football,1960,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ARG,Football,1964,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Football,1988,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
ARG,Football,1996,0,18,0,0,18,0.0,1.0,0.0,0.0,2.0,
ARG,Football,2004,16,0,0,0,16,1.0,0.0,0.0,0.0,4.0,
ARG,Football,2008,18,0,0,0,33,0.5454545454545454,0.0,0.0,0.0,2.1818181818181817,1.8181818181818183
ARG,Football,2016,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
ARG,Football,2020,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Football,2024,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Golf,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Golf,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Golf,2024,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,1952,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Gymnastics,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Gymnastics,1964,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ARG,Gymnastics,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Gymnastics,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Gymnastics,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Handball,2012,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,
ARG,Handball,2016,0,0,0,0,29,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Handball,2020,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Handball,2024,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Hockey,1968,0,0,0,0,18,0.0,0.0,0.0,0.0,0.0,
ARG,Hockey,1972,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Hockey,1976,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Hockey,1988,0,0,0,0,31,0.0,0.0,0.0,0.0,0.0,
ARG,Hockey,1992,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Hockey,1996,0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Hockey,2000,0,16,0,0,31,0.0,0.5161290322580645,0.0,0.0,1.032258064516129,-1.032258064516129
ARG,Hockey,2004,0,0,16,0,31,0.0,0.0,0.5161290322580645,0.0,0.5161290322580645,0.5161290322580645
ARG,Hockey,2008,0,0,16,0,15,0.0,0.0,1.0666666666666667,0.0,1.0666666666666667,-0.5505376344086022
ARG,Hockey,2012,0,15,0,0,31,0.0,0.4838709677419355,0.0,0.0,0.967741935483871,0.09892473118279566
ARG,Hockey,2016,18,0,0,0,34,0.5294117647058824,0.0,0.0,0.0,2.1176470588235294,-1.1499051233396584
ARG,Hockey,2020,0,18,0,0,36,0.0,0.5,0.0,0.0,1.0,1.1176470588235294
ARG,Hockey,2024,0,0,16,0,34,0.0,0.0,0.47058823529411764,0.0,0.47058823529411764,0.5294117647058824
ARG,Judo,1964,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ARG,Judo,1972,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Judo,1976,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,1984,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
ARG,Judo,1988,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,1992,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,1996,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,2000,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,2004,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Judo,2008,0,0,1,0,9,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111
ARG,Judo,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
ARG,Judo,2016,1,0,0,0,2,0.5,0.0,0.0,0.0,2.0,-2.0
ARG,Judo,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,2.0
ARG,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Marathon Swimming,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
ARG,Modern Pentathlon,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
ARG,Modern Pentathlon,1956,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Modern Pentathlon,1960,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Modern Pentathlon,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
ARG,Modern Pentathlon,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Modern Pentathlon,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,1952,2,0,0,0,9,0.2222222222222222,0.0,0.0,0.0,0.8888888888888888,
ARG,Rowing,1960,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
ARG,Rowing,1964,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,1968,0,0,1,0,9,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111
ARG,Rowing,1972,0,1,0,0,18,0.0,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0
ARG,Rowing,1976,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
ARG,Rowing,1984,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
ARG,Rowing,1988,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,1992,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,1996,0,0,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2000,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2004,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2012,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2016,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rowing,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Rugby,2016,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
ARG,Rugby,2020,0,0,13,0,13,0.0,0.0,1.0,0.0,1.0,-1.0
ARG,Rugby,2024,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1.0
ARG,Sailing,1952,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
ARG,Sailing,1956,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1960,0,3,0,0,9,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,-0.6666666666666666
ARG,Sailing,1964,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
ARG,Sailing,1968,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1972,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1976,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1984,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
ARG,Sailing,1988,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1992,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Sailing,1996,0,1,0,0,10,0.0,0.1,0.0,0.0,0.2,-0.2
ARG,Sailing,2000,0,1,3,0,11,0.0,0.09090909090909091,0.2727272727272727,0.0,0.45454545454545453,-0.2545454545454545
ARG,Sailing,2004,0,0,2,0,11,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727
ARG,Sailing,2008,0,0,2,0,10,0.0,0.0,0.2,0.0,0.2,-0.018181818181818188
ARG,Sailing,2012,0,0,2,0,8,0.0,0.0,0.25,0.0,0.25,-0.04999999999999999
ARG,Sailing,2016,2,0,0,0,13,0.15384615384615385,0.0,0.0,0.0,0.6153846153846154,-0.3653846153846154
ARG,Sailing,2020,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.6153846153846154
ARG,Sailing,2024,0,2,0,0,7,0.0,0.2857142857142857,0.0,0.0,0.5714285714285714,-0.5714285714285714
ARG,Shooting,1952,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,
ARG,Shooting,1956,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Shooting,1960,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
ARG,Shooting,1964,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
