NOC,Sport,Year,old,new
MEX,Gymnastics,1993,0,0
MEX,Judo,1993,0,0
MEX,Modern Pentathlon,1993,0,0
MEX,Rowing,1993,0,0
MEX,Sailing,1993,0,0
MEX,Shooting,1993,0,0
MEX,Swimming,1993,0,0
MEX,Synchronized Swimming,1993,0,0
MEX,Tennis,1993,0,0
MEX,Wrestling,1993,0,0
MGL,Archery,1993,0,0
MGL,Athletics,1993,0,0
MGL,Boxing,1993,0,0
MGL,Cycling,1993,0,0
MGL,Judo,1993,0,0
MGL,Shooting,1993,0,0
MGL,Weightlifting,1993,0,0
MGL,Wrestling,1993,0,0
MLI,Athletics,1993,0,0
MLI,Judo,1993,0,0
MLT,Athletics,1993,0,0
MLT,Judo,1993,0,0
MLT,Sailing,1993,0,0
MLT,Shooting,1993,0,0
MON,Shooting,1993,0,0
MON,Swimming,1993,0,0
MOZ,Athletics,1993,0,0
MOZ,Swimming,1993,0,0
MRI,Athletics,1993,0,0
MRI,Badminton,1993,0,0
MRI,Sailing,1993,0,0
MRI,Swimming,1993,0,0
MTN,Athletics,1993,0,0
MYA,Athletics,1993,0,0
MYA,Judo,1993,0,0
NAM,Athletics,1993,0,0
NAM,Boxing,1993,0,0
NAM,Swimming,1993,0,0
NCA,Athletics,1993,0,0
NCA,Boxing,1993,0,0
NCA,Cycling,1993,0,0
NCA,Shooting,1993,0,0
NCA,Weightlifting,1993,0,0
NCA,Wrestling,1993,0,0
NED,Archery,1993,0,0
NED,Athletics,1993,0,0
NED,Badminton,1993,0,0
NED,Boxing,1993,0,0
NED,Canoeing,1993,0,0
NED,Cycling,1993,0,0
NED,Diving,1993,0,0
NED,Equestrian,1993,0,0
NED,Gymnastics,1993,0,0
NED,Hockey,1993,0,0
NED,Judo,1993,0,0
NED,Rowing,1993,0,0
NED,Sailing,1993,0,0
NED,Shooting,1993,0,0
NED,Swimming,1993,0,0
NED,Synchronized Swimming,1993,0,0
NED,Table Tennis,1993,0,0
NED,Tennis,1993,0,0
NED,Volleyball,1993,0,0
NED,Water Polo,1993,0,0
NEP,Athletics,1993,0,0
NEP,Shooting,1993,0,0
NGR,Athletics,1993,0,0
NGR,Boxing,1993,0,0
NGR,Handball,1993,0,0
NGR,Judo,1993,0,0
NGR,Swimming,1993,0,0
NGR,Table Tennis,1993,0,0
NGR,Weightlifting,1993,0,0
NGR,Wrestling,1993,0,0
NIG,Athletics,1993,0,0
NOR,Archery,1993,0,0
NOR,Athletics,1993,0,0
NOR,Badminton,1993,0,0
NOR,Boxing,1993,0,0
NOR,Canoeing,1993,0,0
NOR,Cycling,1993,0,0
NOR,Diving,1993,0,0
NOR,Equestrian,1993,0,0
NOR,Gymnastics,1993,0,0
NOR,Handball,1993,0,0
NOR,Judo,1993,0,0
NOR,Rowing,1993,0,0
NOR,Sailing,1993,0,0
NOR,Shooting,1993,0,0
NOR,Swimming,1993,0,0
NOR,Tennis,1993,0,0
NOR,Wrestling,1993,0,0
NZL,Archery,1993,0,0
NZL,Athletics,1993,0,0
NZL,Badminton,1993,0,0
NZL,Boxing,1993,0,0
NZL,Canoeing,1993,0,0
NZL,Cycling,1993,0,0
NZL,Diving,1993,0,0
NZL,Equestrian,1993,0,0
NZL,Fencing,1993,0,0
NZL,Hockey,1993,0,0
NZL,Judo,1993,0,0
NZL,Rowing,1993,0,0
NZL,Sailing,1993,0,0
NZL,Shooting,1993,0,0
NZL,Swimming,1993,0,0
NZL,Table Tennis,1993,0,0
NZL,Wrestling,1993,0,0
OMA,Athletics,1993,0,0
OMA,Shooting,1993,0,0
PAK,Athletics,1993,0,0
PAK,Boxing,1993,0,0
PAK,Hockey,1993,0,0
PAK,Sailing,1993,0,0
PAK,Wrestling,1993,0,0
PAN,Athletics,1993,0,0
PAN,Swimming,1993,0,0
PAN,Weightlifting,1993,0,0
PAN,Wrestling,1993,0,0
PAR,Athletics,1993,0,0
PAR,Fencing,1993,0,0
PAR,Football,1993,0,0
PAR,Judo,1993,0,0
PAR,Swimming,1993,0,0
PAR,Tennis,1993,0,0
PER,Athletics,1993,0,0
PER,Canoeing,1993,0,0
PER,Cycling,1993,0,0
PER,Modern Pentathlon,1993,0,0
PER,Shooting,1993,0,0
PER,Swimming,1993,0,0
PER,Table Tennis,1993,0,0
PER,Tennis,1993,0,0
PER,Weightlifting,1993,0,0
PHI,Athletics,1993,0,0
PHI,Boxing,1993,0,0
PHI,Cycling,1993,0,0
PHI,Equestrian,1993,0,0
PHI,Fencing,1993,0,0
PHI,Judo,1993,0,0
PHI,Sailing,1993,0,0
PHI,Shooting,1993,0,0
PHI,Swimming,1993,0,0
PNG,Athletics,1993,0,0
PNG,Boxing,1993,0,0
PNG,Sailing,1993,0,0
PNG,Weightlifting,1993,0,0
POL,Archery,1993,0,0
POL,Athletics,1993,0,0
POL,Badminton,1993,0,0
POL,Boxing,1993,0,0
POL,Canoeing,1993,0,0
POL,Cycling,1993,0,0
POL,Diving,1993,0,0
POL,Equestrian,1993,0,0
POL,Fencing,1993,0,0
POL,Football,1993,0,0
POL,Gymnastics,1993,0,0
POL,Judo,1993,0,0
POL,Modern Pentathlon,1993,0,0
POL,Rowing,1993,0,0
POL,Sailing,1993,0,0
POL,Shooting,1993,0,0
POL,Swimming,1993,0,0
POL,Table Tennis,1993,0,0
POL,Tennis,1993,0,0
POL,Weightlifting,1993,0,0
POL,Wrestling,1993,0,0
POR,Archery,1993,0,0
POR,Athletics,1993,0,0
POR,Badminton,1993,0,0
POR,Canoeing,1993,0,0
POR,Equestrian,1993,0,0
POR,Fencing,1993,0,0
POR,Judo,1993,0,0
POR,Modern Pentathlon,1993,0,0
POR,Rowing,1993,0,0
POR,Sailing,1993,0,0
POR,Shooting,1993,0,0
POR,Swimming,1993,0,0
POR,Tennis,1993,0,0
POR,Wrestling,1993,0,0
PRK,Archery,1993,0,0
PRK,Athletics,1993,0,0
PRK,Boxing,1993,0,0
PRK,Cycling,1993,0,0
PRK,Diving,1993,0,0
PRK,Gymnastics,1993,0,0
PRK,Judo,1993,0,0
PRK,Shooting,1993,0,0
PRK,Table Tennis,1993,0,0
PRK,Weightlifting,1993,0,0
PRK,Wrestling,1993,0,0
PUR,Athletics,1993,0,0
PUR,Baseball,1993,0,0
PUR,Basketball,1993,0,0
PUR,Boxing,1993,0,0
PUR,Gymnastics,1993,0,0
PUR,Judo,1993,0,0
PUR,Sailing,1993,0,0
PUR,Shooting,1993,0,0
PUR,Swimming,1993,0,0
PUR,Tennis,1993,0,0
PUR,Weightlifting,1993,0,0
PUR,Wrestling,1993,0,0
QAT,Athletics,1993,0,0
QAT,Football,1993,0,0
ROU,Athletics,1993,0,0
ROU,Badminton,1993,0,0
ROU,Boxing,1993,0,0
ROU,Canoeing,1993,0,0
ROU,Diving,1993,0,0
ROU,Fencing,1993,0,0
ROU,Gymnastics,1993,0,0
ROU,Handball,1993,0,0
ROU,Judo,1993,0,0
ROU,Modern Pentathlon,1993,0,0
ROU,Rowing,1993,0,0
ROU,Shooting,1993,0,0
ROU,Swimming,1993,0,0
ROU,Table Tennis,1993,0,0
ROU,Tennis,1993,0,0
ROU,Weightlifting,1993,0,0
ROU,Wrestling,1993,0,0
RSA,Archery,1993,0,0
RSA,Athletics,1993,0,0
RSA,Badminton,1993,0,0
RSA,Boxing,1993,0,0
RSA,Canoeing,1993,0,0
RSA,Cycling,1993,0,0
RSA,Diving,1993,0,0
RSA,Equestrian,1993,0,0
RSA,Fencing,1993,0,0
RSA,Modern Pentathlon,1993,0,0
RSA,Rowing,1993,0,0
RSA,Sailing,1993,0,0
RSA,Shooting,1993,0,0
RSA,Swimming,1993,0,0
RSA,Synchronized Swimming,1993,0,0
RSA,Table Tennis,1993,0,0
RSA,Tennis,1993,0,0
RSA,Weightlifting,1993,0,0
RSA,Wrestling,1993,0,0
RWA,Athletics,1993,0,0
RWA,Cycling,1993,0,0
SAM,Boxing,1993,0,0
SAM,Weightlifting,1993,0,0
SEN,Athletics,1993,0,0
SEN,Judo,1993,0,0
SEN,Swimming,1993,0,0
SEN,Wrestling,1993,0,0
SEY,Athletics,1993,0,0
SEY,Boxing,1993,0,0
SEY,Sailing,1993,0,0
SEY,Swimming,1993,0,0
SGP,Badminton,1993,0,0
SGP,Fencing,1993,0,0
SGP,Judo,1993,0,0
SGP,Sailing,1993,0,0
SGP,Shooting,1993,0,0
SGP,Swimming,1993,0,0
SLE,Athletics,1993,0,0
SLO,Archery,1993,0,0
SLO,Athletics,1993,0,0
SLO,Canoeing,1993,0,0
SLO,Cycling,1993,0,0
SLO,Gymnastics,1993,0,0
SLO,Judo,1993,0,0
SLO,Rowing,1993,0,0
SLO,Sailing,1993,0,0
SLO,Shooting,1993,0,0
SLO,Swimming,1993,0,0
SLO,Table Tennis,1993,0,0
SLO,Tennis,1993,0,0
SMR,Archery,1993,0,0
SMR,Athletics,1993,0,0
SMR,Cycling,1993,0,0
SMR,Judo,1993,0,0
SMR,Shooting,1993,0,0
SMR,Swimming,1993,0,0
SMR,Tennis,1993,0,0
SOL,Weightlifting,1993,0,0
SRI,Athletics,1993,0,0
SRI,Badminton,1993,0,0
SRI,Shooting,1993,0,0
SRI,Swimming,1993,0,0
SRI,Weightlifting,1993,0,0
SUD,Athletics,1993,0,0
SUD,Judo,1993,0,0
SUD,Weightlifting,1993,0,0
SUI,Athletics,1993,0,0
SUI,Badminton,1993,0,0
SUI,Canoeing,1993,0,0
SUI,Cycling,1993,0,0
SUI,Diving,1993,0,0
SUI,Equestrian,1993,0,0
SUI,Fencing,1993,0,0
SUI,Gymnastics,1993,0,0
SUI,Judo,1993,0,0
SUI,Modern Pentathlon,1993,0,0
SUI,Rowing,1993,0,0
SUI,Sailing,1993,0,0
SUI,Shooting,1993,0,0
SUI,Swimming,1993,0,0
SUI,Synchronized Swimming,1993,0,0
SUI,Tennis,1993,0,0
SUI,Wrestling,1993,0,0
SUR,Athletics,1993,0,0
SUR,Cycling,1993,0,0
SUR,Swimming,1993,0,0
SWE,Archery,1993,0,0
SWE,Athletics,1993,0,0
SWE,Badminton,1993,0,0
SWE,Boxing,1993,0,0
SWE,Canoeing,1993,0,0
SWE,Cycling,1993,0,0
SWE,Diving,1993,0,0
SWE,Equestrian,1993,0,0
SWE,Fencing,1993,0,0
SWE,Football,1993,0,0
SWE,Gymnastics,1993,0,0
SWE,Handball,1993,0,0
SWE,Judo,1993,0,0
SWE,Modern Pentathlon,1993,0,0
SWE,Rowing,1993,0,0
SWE,Sailing,1993,0,0
SWE,Shooting,1993,0,0
SWE,Swimming,1993,0,0
SWE,Table Tennis,1993,0,0
SWE,Tennis,1993,0,0
SWE,Weightlifting,1993,0,0
SWE,Wrestling,1993,0,0
SWZ,Athletics,1993,0,0
SWZ,Boxing,1993,0,0
SYR,Athletics,1993,0,0
SYR,Shooting,1993,0,0
SYR,Swimming,1993,0,0
SYR,Wrestling,1993,0,0
TAN,Athletics,1993,0,0
TAN,Boxing,1993,0,0
TCH,Archery,1993,0,0
TCH,Athletics,1993,0,0
TCH,Badminton,1993,0,0
TCH,Basketball,1993,0,0
TCH,Boxing,1993,0,0
TCH,Canoeing,1993,0,0
TCH,Cycling,1993,0,0
TCH,Diving,1993,0,0
TCH,Equestrian,1993,0,0
TCH,Fencing,1993,0,0
TCH,Gymnastics,1993,0,0
TCH,Handball,1993,0,0
TCH,Judo,1993,0,0
TCH,Modern Pentathlon,1993,0,0
TCH,Rowing,1993,0,0
TCH,Sailing,1993,0,0
TCH,Shooting,1993,0,0
TCH,Swimming,1993,0,0
TCH,Synchronized Swimming,1993,0,0
TCH,Table Tennis,1993,0,0
TCH,Tennis,1993,0,0
TCH,Water Polo,1993,0,0
TCH,Weightlifting,1993,0,0
TCH,Wrestling,1993,0,0
TGA,Athletics,1993,0,0
TGA,Weightlifting,1993,0,0
THA,Athletics,1993,0,0
THA,Badminton,1993,0,0
THA,Boxing,1993,0,0
THA,Judo,1993,0,0
THA,Sailing,1993,0,0
THA,Shooting,1993,0,0
THA,Swimming,1993,0,0
THA,Tennis,1993,0,0
THA,Weightlifting,1993,0,0
TOG,Athletics,1993,0,0
TOG,Cycling,1993,0,0
TPE,Archery,1993,0,0
TPE,Athletics,1993,0,0
TPE,Baseball,1993,0,0
TPE,Cycling,1993,0,0
TPE,Judo,1993,0,0
TPE,Shooting,1993,0,0
TPE,Weightlifting,1993,0,0
TTO,Athletics,1993,0,0
TTO,Cycling,1993,0,0
TUN,Athletics,1993,0,0
TUN,Boxing,1993,0,0
TUN,Judo,1993,0,0
TUN,Sailing,1993,0,0
TUN,Table Tennis,1993,0,0
TUN,Weightlifting,1993,0,0
TUN,Wrestling,1993,0,0
TUR,Archery,1993,0,0
TUR,Athletics,1993,0,0
TUR,Boxing,1993,0,0
TUR,Judo,1993,0,0
TUR,Rowing,1993,0,0
TUR,Sailing,1993,0,0
TUR,Shooting,1993,0,0
TUR,Swimming,1993,0,0
TUR,Weightlifting,1993,0,0
TUR,Wrestling,1993,0,0
UAE,Athletics,1993,0,0
UAE,Cycling,1993,0,0
UAE,Swimming,1993,0,0
UGA,Athletics,1993,0,0
UGA,Boxing,1993,0,0
UGA,Table Tennis,1993,0,0
URU,Athletics,1993,0,0
URU,Boxing,1993,0,0
URU,Canoeing,1993,0,0
URU,Cycling,1993,0,0
URU,Judo,1993,0,0
URU,Modern Pentathlon,1993,0,0
URU,Rowing,1993,0,0
URU,Sailing,1993,0,0
URU,Shooting,1993,0,0
URU,Swimming,1993,0,0
URU,Weightlifting,1993,0,0
USA,Archery,1993,0,0
USA,Athletics,1993,0,0
USA,Badminton,1993,0,0
USA,Baseball,1993,0,0
USA,Basketball,1993,0,0
USA,Boxing,1993,0,0
USA,Canoeing,1993,0,0
USA,Cycling,1993,0,0
USA,Diving,1993,0,0
USA,Equestrian,1993,0,0
USA,Fencing,1993,0,0
USA,Football,1993,0,0
USA,Gymnastics,1993,0,0
USA,Handball,1993,0,0
USA,Judo,1993,0,0
USA,Modern Pentathlon,1993,0,0
USA,Rowing,1993,0,0
USA,Sailing,1993,0,0
USA,Shooting,1993,0,0
USA,Swimming,1993,0,0
USA,Synchronized Swimming,1993,0,0
USA,Table Tennis,1993,0,0
USA,Tennis,1993,0,0
USA,Volleyball,1993,0,0
USA,Water Polo,1993,0,0
USA,Weightlifting,1993,0,0
USA,Wrestling,1993,0,0
VAN,Athletics,1993,0,0
VEN,Basketball,1993,0,0
VEN,Boxing,1993,0,0
VEN,Cycling,1993,0,0
VEN,Diving,1993,0,0
VEN,Judo,1993,0,0
VEN,Synchronized Swimming,1993,0,0
VEN,Weightlifting,1993,0,0
VEN,Wrestling,1993,0,0
VIE,Athletics,1993,0,0
VIE,Shooting,1993,0,0
VIE,Swimming,1993,0,0
VIN,Athletics,1993,0,0
YEM,Athletics,1993,0,0
YEM,Judo,1993,0,0
ZAM,Athletics,1993,0,0
ZAM,Boxing,1993,0,0
ZAM,Judo,1993,0,0
ZIM,Athletics,1993,0,0
ZIM,Diving,1993,0,0
ZIM,Judo,1993,0,0
ZIM,Rowing,1993,0,0
ZIM,Swimming,1993,0,0
ZIM,Tennis,1993,0,0
AFG,Athletics,1996,0,2
AHO,Athletics,1996,0,1
AHO,Judo,1996,0,1
AHO,Sailing,1996,0,2
AHO,Shooting,1996,0,1
AHO,Swimming,1996,0,1
ALB,Athletics,1996,0,2
ALB,Cycling,1996,0,1
ALB,Shooting,1996,0,2
ALB,Weightlifting,1996,0,1
ALB,Wrestling,1996,0,1
ALG,Athletics,1996,0,8
ALG,Boxing,1996,0,6
ALG,Fencing,1996,0,2
ALG,Handball,1996,0,16
ALG,Judo,1996,0,6
ALG,Rowing,1996,0,1
ALG,Swimming,1996,0,1
ALG,Weightlifting,1996,0,3
ALG,Wrestling,1996,0,2
AND,Athletics,1996,0,1
AND,Judo,1996,0,1
AND,Sailing,1996,0,3
AND,Shooting,1996,0,1
AND,Swimming,1996,0,2
ANG,Athletics,1996,0,2
ANG,Basketball,1996,0,11
ANG,Handball,1996,0,13
ANG,Shooting,1996,0,1
ANG,Swimming,1996,0,1
ANT,Athletics,1996,0,8
ANT,Canoeing,1996,0,3
ANT,Cycling,1996,0,1
ANT,Sailing,1996,0,1
ARG,Athletics,1996,0,8
ARG,Basketball,1996,0,12
ARG,Beach Volleyball,1996,0,2
ARG,Boxing,1996,0,5
ARG,Canoeing,1996,0,4
ARG,Cycling,1996,0,10
ARG,Equestrian,1996,0,5
ARG,Fencing,1996,0,4
ARG,Football,1996,0,18
ARG,Gymnastics,1996,0,2
ARG,Hockey,1996,0,32
ARG,Judo,1996,0,8
ARG,Rowing,1996,0,22
ARG,Sailing,1996,0,10
ARG,Shooting,1996,0,6
ARG,Swimming,1996,0,7
ARG,Tennis,1996,0,8
ARG,Volleyball,1996,0,12
ARG,Weightlifting,1996,0,3
ARG,Wrestling,1996,0,1
ARM,Athletics,1996,0,2
ARM,Boxing,1996,0,4
ARM,Cycling,1996,0,1
ARM,Diving,1996,0,2
ARM,Gymnastics,1996,0,1
ARM,Judo,1996,0,1
ARM,Shooting,1996,0,1
ARM,Swimming,1996,0,1
ARM,Tennis,1996,0,1
ARM,Weightlifting,1996,0,10
ARM,Wrestling,1996,0,8
ARU,Athletics,1996,0,1
ARU,Cycling,1996,0,1
ARU,Weightlifting,1996,0,1
ASA,Athletics,1996,0,2
ASA,Boxing,1996,0,1
ASA,Sailing,1996,0,2
ASA,Weightlifting,1996,0,1
ASA,Wrestling,1996,0,1
AUS,Archery,1996,0,5
AUS,Athletics,1996,0,60
AUS,Badminton,1996,0,8
AUS,Baseball,1996,0,20
AUS,Basketball,1996,0,24
AUS,Beach Volleyball,1996,0,6
AUS,Boxing,1996,0,8
AUS,Canoeing,1996,0,23
AUS,Cycling,1996,0,21
AUS,Diving,1996,0,7
AUS,Equestrian,1996,0,11
AUS,Fencing,1996,0,1
AUS,Football,1996,0,16
AUS,Gymnastics,1996,0,9
AUS,Hockey,1996,0,32
AUS,Judo,1996,0,12
AUS,Modern Pentathlon,1996,0,1
AUS,Rowing,1996,0,45
AUS,Sailing,1996,0,16
AUS,Shooting,1996,0,16
AUS,Softball,1996,0,15
AUS,Swimming,1996,0,33
AUS,Table Tennis,1996,0,5
AUS,Tennis,1996,0,7
AUS,Weightlifting,1996,0,7
AUS,Wrestling,1996,0,9
AUT,Athletics,1996,0,11
AUT,Badminton,1996,0,1
AUT,Canoeing,1996,0,3
AUT,Cycling,1996,0,9
AUT,Diving,1996,0,2
AUT,Equestrian,1996,0,5
AUT,Fencing,1996,0,3
AUT,Gymnastics,1996,0,2
AUT,Judo,1996,0,5
AUT,Rowing,1996,0,13
AUT,Sailing,1996,0,6
AUT,Shooting,1996,0,3
AUT,Swimming,1996,0,4
AUT,Table Tennis,1996,0,4
AUT,Tennis,1996,0,1
AZE,Athletics,1996,0,4
AZE,Boxing,1996,0,2
AZE,Diving,1996,0,1
AZE,Fencing,1996,0,1
AZE,Judo,1996,0,2
AZE,Shooting,1996,0,2
AZE,Swimming,1996,0,1
AZE,Weightlifting,1996,0,2
AZE,Wrestling,1996,0,8
BAH,Athletics,1996,0,20
BAH,Sailing,1996,0,3
BAH,Swimming,1996,0,1
BAH,Tennis,1996,0,2
BAN,Athletics,1996,0,2
BAN,Shooting,1996,0,1
BAN,Swimming,1996,0,1
BAR,Athletics,1996,0,4
BAR,Boxing,1996,0,2
BAR,Gymnastics,1996,0,1
BAR,Judo,1996,0,1
BAR,Sailing,1996,0,2
BAR,Shooting,1996,0,1
BAR,Swimming,1996,0,2
BDI,Athletics,1996,0,7
BEL,Archery,1996,0,1
BEL,Athletics,1996,0,12
BEL,Canoeing,1996,0,3
BEL,Cycling,1996,0,9
BEL,Equestrian,1996,0,6
BEL,Gymnastics,1996,0,1
BEL,Judo,1996,0,7
BEL,Rowing,1996,0,5
BEL,Sailing,1996,0,3
BEL,Shooting,1996,0,4
BEL,Swimming,1996,0,4
BEL,Table Tennis,1996,0,2
BEL,Tennis,1996,0,3
BEL,Wrestling,1996,0,1
BEN,Athletics,1996,0,5
BER,Athletics,1996,0,3
BER,Cycling,1996,0,1
BER,Equestrian,1996,0,1
BER,Sailing,1996,0,4
BHU,Archery,1996,0,2
BIH,Athletics,1996,0,2
BIH,Canoeing,1996,0,1
BIH,Judo,1996,0,1
BIH,Shooting,1996,0,1
BIH,Swimming,1996,0,2
BIH,Table Tennis,1996,0,1
BIH,Wrestling,1996,0,1
BIZ,Athletics,1996,0,4
BIZ,Cycling,1996,0,1
BLR,Archery,1996,0,2
BLR,Athletics,1996,0,34
BLR,Badminton,1996,0,2
BLR,Boxing,1996,0,5
BLR,Canoeing,1996,0,4
BLR,Cycling,1996,0,7
BLR,Diving,1996,0,5
BLR,Fencing,1996,0,1
BLR,Gymnastics,1996,0,22
BLR,Judo,1996,0,4
BLR,Rowing,1996,0,17
BLR,Sailing,1996,0,6
BLR,Shooting,1996,0,10
BLR,Swimming,1996,0,10
BLR,Table Tennis,1996,0,2
BLR,Tennis,1996,0,2
BLR,Weightlifting,1996,0,9
BLR,Wrestling,1996,0,15
BOL,Athletics,1996,0,3
BOL,Cycling,1996,0,1
BOL,Diving,1996,0,1
BOL,Fencing,1996,0,1
BOL,Swimming,1996,0,2
BOT,Athletics,1996,0,6
BOT,Boxing,1996,0,1
BRA,Athletics,1996,0,40
BRA,Basketball,1996,0,23
BRA,Beach Volleyball,1996,0,8
BRA,Boxing,1996,0,6
BRA,Canoeing,1996,0,3
BRA,Cycling,1996,0,8
BRA,Equestrian,1996,0,9
BRA,Football,1996,0,33
BRA,Handball,1996,0,16
BRA,Judo,1996,0,12
BRA,Rowing,1996,0,6
BRA,Sailing,1996,0,14
BRA,Shooting,1996,0,1
BRA,Swimming,1996,0,10
BRA,Table Tennis,1996,0,4
BRA,Tennis,1996,0,3
BRA,Volleyball,1996,0,23
BRA,Weightlifting,1996,0,1
BRN,Athletics,1996,0,1
BRN,Sailing,1996,0,4
BRU,Shooting,1996,0,1
BUL,Archery,1996,0,1
BUL,Athletics,1996,0,17
BUL,Badminton,1996,0,3
BUL,Boxing,1996,0,6
BUL,Canoeing,1996,0,11
BUL,Diving,1996,0,1
BUL,Fencing,1996,0,3
BUL,Gymnastics,1996,0,16
BUL,Judo,1996,0,1
BUL,Rowing,1996,0,5
BUL,Shooting,1996,0,9
BUL,Swimming,1996,0,1
BUL,Tennis,1996,0,2
BUL,Volleyball,1996,0,12
BUL,Weightlifting,1996,0,10
BUL,Wrestling,1996,0,12
BUR,Athletics,1996,0,4
BUR,Boxing,1996,0,1
CAF,Athletics,1996,0,5
CAM,Athletics,1996,0,2
CAM,Swimming,1996,0,2
CAM,Wrestling,1996,0,1
CAN,Archery,1996,0,3
CAN,Athletics,1996,0,39
CAN,Badminton,1996,0,7
CAN,Basketball,1996,0,12
CAN,Beach Volleyball,1996,0,6
CAN,Boxing,1996,0,11
CAN,Canoeing,1996,0,21
CAN,Cycling,1996,0,15
CAN,Diving,1996,0,6
CAN,Equestrian,1996,0,11
CAN,Fencing,1996,0,7
CAN,Gymnastics,1996,0,7
CAN,Judo,1996,0,11
CAN,Rowing,1996,0,32
CAN,Sailing,1996,0,16
CAN,Shooting,1996,0,9
CAN,Softball,1996,0,15
CAN,Swimming,1996,0,27
CAN,Synchronized Swimming,1996,0,9
CAN,Table Tennis,1996,0,5
CAN,Tennis,1996,0,6
CAN,Volleyball,1996,0,12
CAN,Weightlifting,1996,0,2
CAN,Wrestling,1996,0,14
CAY,Athletics,1996,0,1
CAY,Cycling,1996,0,1
CAY,Sailing,1996,0,7
CGO,Athletics,1996,0,2
CGO,Judo,1996,0,1
CGO,Swimming,1996,0,2
CHA,Athletics,1996,0,4
CHI,Athletics,1996,0,4
CHI,Boxing,1996,0,1
CHI,Cycling,1996,0,5
CHI,Fencing,1996,0,1
CHI,Sailing,1996,0,1
CHI,Shooting,1996,0,1
CHI,Swimming,1996,0,1
CHI,Table Tennis,1996,0,4
CHI,Tennis,1996,0,2
CHI,Weightlifting,1996,0,1
CHN,Archery,1996,0,6
CHN,Athletics,1996,0,31
CHN,Badminton,1996,0,20
CHN,Basketball,1996,0,24
CHN,Boxing,1996,0,3
CHN,Canoeing,1996,0,8
CHN,Cycling,1996,0,5
CHN,Diving,1996,0,7
CHN,Fencing,1996,0,9
CHN,Football,1996,0,15
CHN,Gymnastics,1996,0,21
CHN,Handball,1996,0,12
CHN,Judo,1996,0,11
CHN,Rowing,1996,0,13
CHN,Sailing,1996,0,5
CHN,Shooting,1996,0,24
CHN,Softball,1996,0,15
CHN,Swimming,1996,0,20
CHN,Synchronized Swimming,1996,0,8
CHN,Table Tennis,1996,0,8
CHN,Tennis,1996,0,4
CHN,Volleyball,1996,0,9
CHN,Weightlifting,1996,0,10
CHN,Wrestling,1996,0,5
CIV,Athletics,1996,0,5
CIV,Canoeing,1996,0,2
CIV,Judo,1996,0,2
CIV,Tennis,1996,0,2
CMR,Athletics,1996,0,8
CMR,Boxing,1996,0,4
CMR,Judo,1996,0,1
CMR,Weightlifting,1996,0,1
CMR,Wrestling,1996,0,1
COD,Athletics,1996,0,2
COD,Basketball,1996,0,12
COK,Athletics,1996,0,1
COK,Sailing,1996,0,1
COK,Weightlifting,1996,0,1
COL,Athletics,1996,0,13
COL,Boxing,1996,0,4
COL,Cycling,1996,0,12
COL,Equestrian,1996,0,2
COL,Fencing,1996,0,2
COL,Shooting,1996,0,2
COL,Swimming,1996,0,5
COL,Weightlifting,1996,0,5
COL,Wrestling,1996,0,3
COM,Athletics,1996,0,4
CPV,Athletics,1996,0,3
CRC,Athletics,1996,0,2
CRC,Canoeing,1996,0,2
CRC,Cycling,1996,0,1
CRC,Diving,1996,0,1
CRC,Judo,1996,0,2
CRC,Swimming,1996,0,3
CRO,Athletics,1996,0,3
CRO,Basketball,1996,0,12
CRO,Boxing,1996,0,1
CRO,Canoeing,1996,0,4
CRO,Gymnastics,1996,0,1
CRO,Handball,1996,0,16
CRO,Rowing,1996,0,8
CRO,Sailing,1996,0,3
CRO,Shooting,1996,0,4
CRO,Swimming,1996,0,11
CRO,Table Tennis,1996,0,4
CRO,Tennis,1996,0,4
CRO,Water Polo,1996,0,12
CRO,Wrestling,1996,0,1
CUB,Athletics,1996,0,46
CUB,Baseball,1996,0,20
CUB,Basketball,1996,0,12
CUB,Beach Volleyball,1996,0,2
CUB,Boxing,1996,0,12
CUB,Cycling,1996,0,1
CUB,Fencing,1996,0,7
CUB,Judo,1996,0,12
CUB,Rowing,1996,0,2
CUB,Sailing,1996,0,2
CUB,Shooting,1996,0,3
CUB,Swimming,1996,0,3
CUB,Volleyball,1996,0,22
CUB,Weightlifting,1996,0,5
CUB,Wrestling,1996,0,15
CYP,Athletics,1996,0,8
CYP,Sailing,1996,0,3
CYP,Shooting,1996,0,3
CYP,Swimming,1996,0,2
CYP,Wrestling,1996,0,1
CZE,Athletics,1996,0,23
CZE,Beach Volleyball,1996,0,2
CZE,Boxing,1996,0,4
CZE,Canoeing,1996,0,25
CZE,Cycling,1996,0,6
CZE,Fencing,1996,0,1
CZE,Gymnastics,1996,0,4
CZE,Judo,1996,0,4
CZE,Rowing,1996,0,5
CZE,Sailing,1996,0,2
CZE,Shooting,1996,0,17
CZE,Swimming,1996,0,10
CZE,Table Tennis,1996,0,3
CZE,Tennis,1996,0,4
CZE,Weightlifting,1996,0,2
CZE,Wrestling,1996,0,3
DEN,Athletics,1996,0,7
DEN,Badminton,1996,0,17
DEN,Boxing,1996,0,2
DEN,Canoeing,1996,0,4
DEN,Cycling,1996,0,12
DEN,Equestrian,1996,0,3
DEN,Fencing,1996,0,1
DEN,Football,1996,0,15
DEN,Handball,1996,0,15
DEN,Rowing,1996,0,13
